order_id,customer_id,customer_name,age,gender,city,state,region,loyalty_tier,product_category,product_name,quantity,unit_price,discount,total_sales,order_date,payment_method,customer_rating,return_flag,shipping_days,year,month,month_name,quarter
ORD-11338,CUST-5123,Geeta Patel,20,Female,Jaipur,Rajasthan,North,Gold,Clothing,Sneakers,2,1277.04,0.05,2426.38,2024-04-12,Credit Card,3.9,False,2,2024,4,Apr,2
ORD-12247,CUST-5411,Tarun Patel,35,Male,Coimbatore,Tamil Nadu,South,Silver,Sports,Football,2,1561.41,0.0,3122.82,2024-04-10,UPI,4.7,False,5,2024,4,Apr,2
ORD-10781,CUST-5086,Vinod Mehta,44,Male,Ranchi,Jharkhand,East,Gold,Electronics,Tablet,5,67688.32,0.0,338441.6,2023-12-29,Credit Card,2.5,False,8,2023,12,Dec,4
ORD-10443,CUST-5426,Suresh Das,25,Male,Pune,Maharashtra,West,Gold,Electronics,Tablet,1,72446.01750000002,0.1,65201.42,2023-04-02,Cash,3.5,False,6,2023,4,Apr,2
ORD-12601,CUST-5787,Meera Singh,39,Female,Mumbai,Maharashtra,West,Gold,Groceries,Biscuits,1,766.14,0.1,689.53,2024-04-14,Debit Card,3.7,False,2,2024,4,Apr,2
ORD-12149,CUST-5147,Kavya Verma,21,Male,Mumbai,Maharashtra,West,Gold,Furniture,Coffee Table,3,34661.0,0.05,98783.85,2024-11-30,UPI,4.2,False,6,2024,11,Nov,4
ORD-10449,CUST-5738,Aditi Singh,51,Female,Nashik,Maharashtra,West,Silver,Sports,Football,3,6646.02,0.05,18941.16,2023-03-14,UPI,4.0,False,4,2023,3,Mar,1
ORD-11029,CUST-5799,Ananya Singh,35,Female,Patna,Bihar,East,Bronze,Books,Data Science 101,1,72446.01750000002,0.0,72446.02,2024-01-24,Net Banking,4.5,False,4,2024,1,Jan,1
ORD-11992,CUST-5786,Vinod Iyer,43,Female,Chennai,Tamil Nadu,South,Silver,Furniture,Bookshelf,4,5947.3,0.2,19031.36,2023-11-19,Debit Card,4.3,False,5,2023,11,Nov,4
ORD-12403,CUST-5572,Kiran Pillai,38,Male,Bengaluru,Karnataka,South,Gold,Clothing,Jeans,1,1228.5,0.2,982.8,2024-06-05,Credit Card,3.8,False,5,2024,6,Jun,2
ORD-12750,CUST-5767,Ananya Sharma,52,Male,Ahmedabad,Gujarat,West,Gold,Clothing,Formal Shirt,1,4793.56,0.25,3595.17,2023-07-14,Credit Card,2.9,False,3,2023,7,Jul,3
ORD-10000,CUST-5476,Divya Sharma,40,Male,Bhubaneswar,Odisha,East,Bronze,Books,Business Guide,3,546.74,0.0,1640.22,2023-03-05,Net Banking,3.9,False,6,2023,3,Mar,1
ORD-11001,CUST-5459,Manish Tiwari,23,Male,Pune,Maharashtra,West,Gold,Groceries,Atta (10kg),4,465.7,0.05,1769.66,2024-09-11,Debit Card,3.8,False,3,2024,9,Sep,3
ORD-11048,CUST-5215,Rohan Das,42,Female,Bhubaneswar,Odisha,East,Silver,Sports,Cycling Gloves,5,3365.93,0.25,12622.24,2024-04-28,UPI,4.2,False,5,2024,4,Apr,2
ORD-10270,CUST-5271,Arjun Reddy,35,Female,Chennai,Tamil Nadu,South,Bronze,Books,Business Guide,2,923.48,0.05,1754.61,2023-08-29,Debit Card,3.4,False,5,2023,8,Aug,3
ORD-10736,CUST-5369,Harish Gupta,27,Female,Surat,Gujarat,West,Bronze,Books,Machine Learning A-Z,2,1310.21,0.05,2489.4,2023-11-19,Cash,3.9,False,4,2023,11,Nov,4
ORD-10298,CUST-5019,Swati Shah,20,Male,Bengaluru,Karnataka,South,Bronze,Groceries,Atta (10kg),2,46.8,0.15,79.56,2023-07-12,Credit Card,3.8,False,4,2023,7,Jul,3
ORD-10032,CUST-5565,Rahul Shah,30,Female,Mumbai,Maharashtra,West,Silver,Electronics,Power Bank,1,55610.92,0.2,44488.74,2024-01-24,Debit Card,3.8,False,3,2024,1,Jan,1
ORD-12498,CUST-5294,Tarun Bose,38,Female,Nashik,Maharashtra,West,Silver,Clothing,Jeans,1,1315.21,0.1,1183.69,2024-11-02,UPI,3.9,False,4,2024,11,Nov,4
ORD-10014,CUST-5242,Aarav Kumar,40,Male,Bhubaneswar,Odisha,South,Bronze,Books,Machine Learning A-Z,1,158.93,0.15,135.09,2024-08-14,Net Banking,3.8,False,5,2024,8,Aug,3
ORD-10093,CUST-5250,Kavya Joshi,22,Male,Jaipur,Rajasthan,North,Bronze,Groceries,Ghee 500ml,3,183.65,0.0,550.95,2023-09-02,Net Banking,3.9,False,2,2023,9,Sep,3
ORD-10411,CUST-5586,Meera Verma,30,Female,Lucknow,Uttar Pradesh,North,Gold,Electronics,LED Monitor,2,27552.75,0.0,55105.5,2024-08-15,Net Banking,4.4,False,5,2024,8,Aug,3
ORD-11159,CUST-5261,Amit Sharma,34,Female,Bhopal,Madhya Pradesh,Central,Silver,Groceries,Pulses (1kg),5,89.95,0.1,404.78,2023-07-23,UPI,4.7,False,6,2023,7,Jul,3
ORD-12362,CUST-5020,Ananya Verma,49,Male,Kochi,Kerala,South,Gold,Furniture,Office Chair,3,17379.41,0.25,39103.67,2023-03-07,Net Banking,3.8,False,7,2023,3,Mar,1
ORD-12819,CUST-5765,Vikram Tiwari,35,Female,Hyderabad,Telangana,South,Gold,Electronics,Bluetooth Speaker,1,18512.54,0.25,13884.4,2023-08-13,Net Banking,4.4,False,7,2023,8,Aug,3
ORD-10149,CUST-5050,Kavya Patel,38,Male,Ahmedabad,Gujarat,West,Silver,Furniture,Bed Frame,1,25578.91,0.05,24299.96,2024-12-08,Credit Card,3.8,False,6,2024,12,Dec,4
ORD-11600,CUST-5638,Vinod Tiwari,22,Female,Indore,Madhya Pradesh,Central,Bronze,Sports,Jump Rope,3,1459.28,0.0,4377.84,2024-01-29,Debit Card,3.5,False,5,2024,1,Jan,1
ORD-11044,CUST-5775,Manish Verma,19,Female,Chandigarh,Punjab,North,Gold,Furniture,Study Table,4,25066.77,0.0,100267.08,2024-01-20,Credit Card,3.7,False,5,2024,1,Jan,1
ORD-12153,CUST-5485,Nisha Kapoor,20,Male,Coimbatore,Tamil Nadu,South,Gold,Groceries,Rice (5kg),1,666.19,0.0,666.19,2024-12-04,Credit Card,2.8,False,5,2024,12,Dec,4
ORD-10495,CUST-5078,Swati Reddy,35,Female,Chandigarh,Punjab,North,Bronze,Clothing,Jeans,2,2277.1,0.25,3415.65,2024-03-03,UPI,3.8,False,5,2024,3,Mar,1
ORD-10332,CUST-5408,Vinod Chatterjee,36,Male,Indore,Madhya Pradesh,Central,Bronze,Sports,Running Shoes,2,4544.08,0.0,9088.16,2023-09-26,Debit Card,4.2,False,5,2023,9,Sep,3
ORD-12788,CUST-5646,Riya Mehta,18,Female,Guwahati,Assam,East,Silver,Clothing,T-Shirt,1,1357.79,0.05,1289.9,2024-06-25,Credit Card,3.9,False,4,2024,6,Jun,2
ORD-12066,CUST-5384,Manish Tiwari,27,Female,Bhopal,Madhya Pradesh,Central,Bronze,Groceries,Atta (10kg),1,72446.01750000002,0.0,72446.02,2024-04-30,Debit Card,3.0,False,6,2024,4,Apr,2
ORD-11874,CUST-5398,Lakshmi Singh,33,Female,Kochi,Kerala,South,Gold,Clothing,Formal Shirt,4,2284.92,0.0,9139.68,2024-11-02,Debit Card,3.6,False,3,2024,11,Nov,4
ORD-10756,CUST-5370,Lakshmi Tiwari,35,Male,Bhopal,Madhya Pradesh,Central,Bronze,Clothing,Dress,1,3363.42,0.0,3363.42,2023-07-20,Debit Card,4.2,False,6,2023,7,Jul,3
ORD-10798,CUST-5135,Pooja Das,50,Male,Mumbai,Maharashtra,West,Gold,Clothing,Jacket,4,1247.4,0.0,4989.6,2023-08-23,Debit Card,3.2,False,3,2023,8,Aug,3
ORD-12274,CUST-5572,Kiran Pillai,38,Male,Indore,Madhya Pradesh,South,Gold,Furniture,Study Table,1,17160.05,0.1,15444.04,2024-09-29,Net Banking,4.1,False,5,2024,9,Sep,3
ORD-10203,CUST-5639,Priya Chatterjee,22,Female,Patna,Bihar,East,Bronze,Books,Business Guide,2,1452.15,0.05,2759.08,2023-07-25,Debit Card,4.2,False,5,2023,7,Jul,3
ORD-10463,CUST-5476,Divya Sharma,40,Male,Bhopal,Madhya Pradesh,Central,Silver,Electronics,Smartphone,2,9822.56,0.15,16698.35,2024-01-28,Debit Card,4.5,False,4,2024,1,Jan,1
ORD-12851,CUST-5276,Pooja Das,36,Male,Chandigarh,Punjab,North,Gold,Furniture,Bookshelf,1,45631.66,0.05,43350.08,2023-05-17,Cash,3.1,False,4,2023,5,May,2
ORD-12749,CUST-5627,Aarav Gupta,33,Male,Patna,Bihar,East,Gold,Furniture,Wardrobe,5,5664.83,0.15,24075.53,2024-05-22,Cash,4.1,False,8,2024,5,May,2
ORD-11583,CUST-5048,Kavya Shah,38,Female,Kochi,Kerala,South,Bronze,Books,Fiction Novel,3,440.82,0.15,1124.09,2024-08-15,Credit Card,4.1,False,3,2024,8,Aug,3
ORD-10555,CUST-5753,Aarav Patel,45,Male,Raipur,Chhattisgarh,South,Silver,Books,History of India,1,889.7,0.2,711.76,2024-12-26,Net Banking,4.4,False,3,2024,12,Dec,4
ORD-10174,CUST-5367,Manish Kumar,35,Male,Chennai,Tamil Nadu,South,Bronze,Books,Fiction Novel,2,197.19,0.25,295.78,2023-12-17,UPI,4.0,False,3,2023,12,Dec,4
ORD-10289,CUST-5253,Neha Nair,45,Male,Guwahati,Assam,East,Bronze,Books,History of India,3,711.59,0.05,2028.03,2023-11-13,Debit Card,5.0,False,5,2023,11,Nov,4
ORD-10120,CUST-5326,Kunal Malhotra,46,Male,Nagpur,Maharashtra,Central,Bronze,Furniture,Wardrobe,1,4474.71,0.0,4474.71,2023-07-04,Cash,4.4,True,5,2023,7,Jul,3
ORD-12839,CUST-5148,Suresh Tiwari,40,Male,Raipur,Chhattisgarh,Central,Silver,Clothing,Formal Shirt,4,3411.58,0.05,12964.0,2023-06-05,Cash,4.6,False,5,2023,6,Jun,2
ORD-10847,CUST-5743,Arjun Rao,35,Male,Bhubaneswar,Odisha,East,Silver,Furniture,Sofa,2,29900.73,0.2,47841.17,2023-11-19,Credit Card,3.9,False,8,2023,11,Nov,4
ORD-12699,CUST-5349,Deepa Rao,32,Male,Pune,Maharashtra,West,Gold,Sports,Badminton Racket,2,7893.1,0.05,14996.89,2024-05-30,UPI,4.8,False,3,2024,5,May,2
ORD-10432,CUST-5180,Lakshmi Verma,41,Male,Bhopal,Madhya Pradesh,Central,Silver,Furniture,Wardrobe,1,14818.41,0.05,14077.49,2024-10-25,Debit Card,3.7,False,7,2024,10,Oct,4
ORD-12969,CUST-5458,Pooja Das,29,Female,Chennai,Tamil Nadu,South,Gold,Books,Python Crash Course,5,332.05,0.1,1494.22,2024-11-20,Cash,2.9,False,6,2024,11,Nov,4
ORD-11317,CUST-5280,Manish Mehta,36,Female,Ahmedabad,Gujarat,West,Silver,Sports,Jump Rope,5,7426.22,0.0,37131.1,2023-11-18,Net Banking,2.7,False,6,2023,11,Nov,4
ORD-11200,CUST-5237,Lakshmi Gupta,36,Male,Ahmedabad,Gujarat,West,Silver,Sports,Football,3,6133.07,0.25,13799.41,2024-10-05,Net Banking,3.2,False,6,2024,10,Oct,4
ORD-10393,CUST-5309,Nisha Chatterjee,32,Male,Indore,Madhya Pradesh,Central,Bronze,Furniture,Study Table,1,14736.34,0.0,14736.34,2023-11-30,UPI,3.9,False,6,2023,11,Nov,4
ORD-12031,CUST-5247,Tarun Singh,28,Male,Bhopal,Madhya Pradesh,Central,Bronze,Sports,Dumbbells,2,7134.05,0.15,12127.88,2023-08-03,Cash,3.9,False,6,2023,8,Aug,3
ORD-11800,CUST-5065,Kavya Gupta,35,Female,Amritsar,Punjab,South,Gold,Furniture,Office Chair,2,17702.83,0.1,31865.09,2024-06-02,Net Banking,3.3,False,4,2024,6,Jun,2
ORD-11721,CUST-5433,Sanjay Chatterjee,42,Female,Guwahati,Assam,East,Silver,Clothing,T-Shirt,3,4979.66,0.15,12698.13,2023-11-15,Cash,3.2,False,4,2023,11,Nov,4
ORD-10192,CUST-5454,Riya Nair,29,Male,Indore,Madhya Pradesh,Central,Gold,Furniture,Sofa,2,46171.12,0.25,69256.68,2023-03-22,UPI,3.9,False,8,2023,3,Mar,1
ORD-10266,CUST-5788,Nisha Rao,34,Male,Hyderabad,Telangana,South,Bronze,Books,Clean Code,3,728.05,0.25,1638.11,2024-01-22,UPI,4.0,False,6,2024,1,Jan,1
ORD-12692,CUST-5416,Aarav Das,50,Female,Bengaluru,Karnataka,South,Silver,Electronics,LED Monitor,1,9868.91,0.15,8388.57,2023-08-05,Debit Card,3.5,False,4,2023,8,Aug,3
ORD-10805,CUST-5197,Geeta Nair,36,Male,Mumbai,Maharashtra,West,Bronze,Clothing,Jeans,2,2538.87,0.05,4823.85,2023-02-12,Net Banking,4.1,False,4,2023,2,Feb,1
ORD-10331,CUST-5151,Neha Sharma,38,Male,Hyderabad,Telangana,South,Bronze,Clothing,Kurti,1,1174.46,0.2,939.57,2023-10-24,Net Banking,4.5,False,3,2023,10,Oct,4
ORD-10528,CUST-5443,Deepa Sharma,34,Female,Raipur,Chhattisgarh,Central,Bronze,Books,Self Help,1,3276.645,0.1,2948.98,2024-05-31,UPI,3.8,False,5,2024,5,May,2
ORD-11225,CUST-5066,Kiran Kapoor,34,Female,Ranchi,Jharkhand,East,Silver,Furniture,Bookshelf,1,4471.12,0.15,3800.45,2023-03-07,Credit Card,3.4,False,9,2023,3,Mar,1
ORD-10801,CUST-5728,Priya Patel,29,Male,Pune,Maharashtra,West,Bronze,Groceries,Pulses (1kg),1,382.91,0.15,325.47,2023-10-15,Credit Card,4.1,False,3,2023,10,Oct,4
ORD-11089,CUST-5192,Ananya Verma,37,Male,Chandigarh,Punjab,North,Silver,Electronics,Headphones,1,61520.43,0.25,46140.32,2023-05-22,Credit Card,3.2,False,5,2023,5,May,2
ORD-10764,CUST-5040,Pooja Joshi,42,Male,Coimbatore,Tamil Nadu,South,Gold,Electronics,LED Monitor,2,30991.75,0.0,61983.5,2023-11-18,Debit Card,3.8,False,4,2023,11,Nov,4
ORD-10218,CUST-5215,Rohan Das,42,Female,Kochi,Kerala,South,Silver,Sports,Cricket Bat,3,7810.61,0.0,23431.83,2024-10-03,Debit Card,3.8,False,7,2024,10,Oct,4
ORD-10479,CUST-5785,Priya Kapoor,45,Male,Bhubaneswar,Odisha,East,Silver,Electronics,Headphones,2,23898.52,0.05,45407.19,2023-12-29,Net Banking,3.4,True,8,2023,12,Dec,4
ORD-10790,CUST-5373,Kunal Sharma,44,Female,Pune,Maharashtra,West,Silver,Furniture,Coffee Table,2,20178.23,0.1,36320.81,2024-01-19,Cash,4.0,False,4,2024,1,Jan,1
ORD-10478,CUST-5411,Tarun Patel,23,Male,Nagpur,Maharashtra,Central,Bronze,Clothing,Jeans,2,3707.61,0.0,7415.22,2023-11-12,Credit Card,4.1,False,5,2023,11,Nov,4
ORD-12645,CUST-5434,Kunal Iyer,50,Male,Nagpur,Maharashtra,Central,Silver,Clothing,T-Shirt,1,1743.98,0.0,1743.98,2024-08-26,UPI,1.2,False,4,2024,8,Aug,3
ORD-10727,CUST-5437,Sneha Kapoor,21,Male,Patna,Bihar,East,Bronze,Sports,Dumbbells,1,677.96,0.0,677.96,2024-03-09,Net Banking,2.7,False,8,2024,3,Mar,1
ORD-10581,CUST-5195,Vikram Pillai,38,Male,Delhi,Delhi,North,Gold,Electronics,Tablet,2,63108.64,0.0,126217.28,2023-05-19,Debit Card,4.2,False,3,2023,5,May,2
ORD-11157,CUST-5570,Suresh Das,35,Female,Raipur,Chhattisgarh,Central,Silver,Clothing,Formal Shirt,1,794.46,0.1,715.01,2024-08-09,Debit Card,3.2,False,3,2024,8,Aug,3
ORD-12547,CUST-5563,Priya Rao,31,Female,Lucknow,Uttar Pradesh,North,Bronze,Clothing,Sneakers,4,1206.37,0.25,3619.11,2024-05-20,UPI,4.4,False,5,2024,5,May,2
ORD-11688,CUST-5478,Vikram Reddy,65,Female,Amritsar,Punjab,North,Gold,Furniture,Bookshelf,1,46494.17,0.05,44169.46,2023-01-27,Net Banking,3.7,False,5,2023,1,Jan,1
ORD-12633,CUST-5112,Raj Pillai,35,Male,Kolkata,West Bengal,East,Gold,Furniture,Bookshelf,2,41156.88,0.15,69966.7,2023-12-10,Credit Card,4.3,False,8,2023,12,Dec,4
ORD-10045,CUST-5495,Divya Verma,40,Female,Lucknow,Uttar Pradesh,North,Silver,Furniture,Wardrobe,1,48242.12,0.1,43417.91,2024-03-07,Debit Card,4.9,False,7,2024,3,Mar,1
ORD-12849,CUST-5693,Priya Bose,41,Male,Hyderabad,Telangana,South,Gold,Books,History of India,5,777.65,0.2,3110.6,2024-03-31,UPI,3.0,False,6,2024,3,Mar,1
ORD-10240,CUST-5385,Priya Pillai,36,Male,Ahmedabad,Gujarat,West,Bronze,Books,Self Help,5,158.73,0.0,793.65,2024-08-15,Credit Card,3.3,False,4,2024,8,Aug,3
ORD-10251,CUST-5234,Kunal Singh,56,Male,Surat,Gujarat,West,Bronze,Groceries,Rice (5kg),2,166.62,0.2,266.59,2024-12-15,Net Banking,4.6,False,2,2024,12,Dec,4
ORD-10990,CUST-5184,Arjun Shah,32,Female,Patna,Bihar,East,Gold,Groceries,Pulses (1kg),2,154.68,0.25,232.02,2023-03-07,UPI,3.0,False,5,2023,3,Mar,1
ORD-10457,CUST-5041,Kunal Reddy,36,Female,Nashik,Maharashtra,West,Bronze,Sports,Cricket Bat,5,1804.03,0.0,9020.15,2024-03-03,Net Banking,4.4,True,6,2024,3,Mar,1
ORD-11272,CUST-5066,Kiran Kapoor,34,Female,Delhi,Delhi,North,Silver,Groceries,Rice (5kg),5,143.93,0.0,719.65,2024-11-23,Credit Card,3.5,True,4,2024,11,Nov,4
ORD-10676,CUST-5073,Lakshmi Rao,50,Male,Kolkata,West Bengal,East,Bronze,Groceries,Tea Powder,2,504.55,0.0,1009.1,2023-04-11,Cash,2.7,False,5,2023,4,Apr,2
ORD-10772,CUST-5388,Swati Sharma,44,Female,Amritsar,Punjab,North,Silver,Furniture,Bookshelf,1,43571.3,0.2,34857.04,2023-11-20,Cash,3.8,False,4,2023,11,Nov,4
ORD-11814,CUST-5008,Arjun Nair,30,Female,Kochi,Kerala,South,Silver,Clothing,Dress,4,3276.645,0.0,13106.58,2024-03-05,Net Banking,3.6,False,4,2024,3,Mar,1
ORD-11533,CUST-5286,Arjun Das,33,Male,Ranchi,Jharkhand,East,Gold,Furniture,Coffee Table,1,44051.39,0.2,35241.11,2023-11-12,Net Banking,3.8,False,6,2023,11,Nov,4
ORD-12356,CUST-5284,Riya Mehta,56,Female,Guwahati,Assam,East,Gold,Groceries,Pulses (1kg),3,744.48,0.2,1786.75,2024-04-05,Net Banking,3.0,False,7,2024,4,Apr,2
ORD-11084,CUST-5189,Harish Verma,19,Male,Chennai,Tamil Nadu,South,Gold,Clothing,Sneakers,5,6074.06,0.0,30370.3,2023-11-11,Debit Card,3.1,False,4,2023,11,Nov,4
ORD-11511,CUST-5055,Geeta Shah,44,Male,Coimbatore,Tamil Nadu,South,Gold,Electronics,Smartphone,1,22862.14,0.0,22862.14,2024-12-12,Credit Card,4.2,False,7,2024,12,Dec,4
ORD-12404,CUST-5657,Vinod Iyer,34,Male,Chennai,Tamil Nadu,South,Silver,Sports,Badminton Racket,2,4658.2,0.1,8384.76,2024-12-23,Cash,4.7,False,4,2024,12,Dec,4
ORD-10257,CUST-5716,Kunal Reddy,36,Male,Bengaluru,Karnataka,South,Bronze,Books,Python Crash Course,3,990.81,0.25,2229.32,2023-08-24,UPI,4.1,False,5,2023,8,Aug,3
ORD-12272,CUST-5304,Neha Nair,34,Male,Chennai,Tamil Nadu,South,Bronze,Books,Machine Learning A-Z,1,900.56,0.2,720.45,2024-11-18,Credit Card,3.5,False,5,2024,11,Nov,4
ORD-10368,CUST-5776,Nisha Rao,27,Male,Nashik,Maharashtra,West,Bronze,Groceries,Pulses (1kg),1,72446.01750000002,0.0,72446.02,2024-01-24,UPI,4.5,False,3,2024,1,Jan,1
ORD-12050,CUST-5706,Tarun Singh,22,Female,Raipur,Chhattisgarh,Central,Silver,Electronics,Laptop,3,16338.6,0.25,36761.85,2024-12-25,Debit Card,3.2,True,5,2024,12,Dec,4
ORD-12973,CUST-5781,Lakshmi Patel,35,Male,Mumbai,Maharashtra,West,Gold,Furniture,Bed Frame,1,3029.84,0.15,2575.36,2023-03-12,Cash,3.4,False,6,2023,3,Mar,1
ORD-12844,CUST-5585,Aarav Tiwari,37,Female,Kolkata,West Bengal,East,Gold,Electronics,Bluetooth Speaker,2,49209.05,0.15,83655.39,2024-12-31,Debit Card,2.6,False,8,2024,12,Dec,4
ORD-10354,CUST-5437,Sneha Kapoor,21,Male,Mumbai,Maharashtra,West,Bronze,Books,Machine Learning A-Z,1,1467.52,0.05,1394.14,2024-04-13,UPI,3.4,False,4,2024,4,Apr,2
ORD-11299,CUST-5419,Pooja Rao,35,Female,Surat,Gujarat,West,Silver,Sports,Yoga Mat,1,5622.76,0.15,4779.35,2023-02-13,UPI,3.7,False,6,2023,2,Feb,1
ORD-11864,CUST-5130,Sanjay Kapoor,19,Male,Ranchi,Jharkhand,East,Gold,Sports,Jump Rope,1,6709.24,0.15,5702.85,2023-09-10,Debit Card,4.1,False,6,2023,9,Sep,3
ORD-12219,CUST-5232,Geeta Pillai,35,Female,Raipur,Chhattisgarh,Central,Gold,Electronics,Laptop,2,57683.34,0.05,109598.35,2023-01-04,Cash,4.1,False,7,2023,1,Jan,1
ORD-11196,CUST-5076,Kunal Singh,35,Male,Ranchi,Jharkhand,East,Silver,Groceries,Sugar (1kg),1,388.08,0.0,388.08,2023-11-04,Debit Card,4.0,False,4,2023,11,Nov,4
ORD-11830,CUST-5407,Ananya Mehta,33,Female,Bhopal,Madhya Pradesh,Central,Gold,Furniture,Dining Set,1,47477.89,0.15,40356.21,2024-04-15,Debit Card,3.6,False,6,2024,4,Apr,2
ORD-12202,CUST-5268,Meera Chatterjee,30,Male,Kolkata,West Bengal,East,Gold,Clothing,Kurti,1,2696.77,0.0,2696.77,2024-02-13,Cash,3.6,False,7,2024,2,Feb,1
ORD-11302,CUST-5153,Sneha Das,37,Male,Patna,Bihar,East,Silver,Electronics,Laptop,3,18707.58,0.25,42092.06,2024-02-05,UPI,3.3,False,8,2024,2,Feb,1
ORD-10682,CUST-5429,Vinod Nair,18,Female,Surat,Gujarat,West,Silver,Furniture,Bed Frame,1,35373.5,0.05,33604.82,2023-12-14,Net Banking,3.8,False,6,2023,12,Dec,4
ORD-11381,CUST-5786,Vinod Iyer,43,Female,Nagpur,Maharashtra,Central,Bronze,Sports,Running Shoes,2,6699.45,0.05,12728.96,2024-11-16,Cash,3.2,False,5,2024,11,Nov,4
ORD-10507,CUST-5193,Deepa Joshi,22,Male,Jaipur,Rajasthan,North,Bronze,Sports,Running Shoes,2,4018.99,0.2,6430.38,2023-10-25,Cash,3.1,False,4,2023,10,Oct,4
ORD-10211,CUST-5569,Kunal Tiwari,31,Female,Bhubaneswar,Odisha,East,Silver,Furniture,Office Chair,2,17047.05,0.1,30684.69,2024-03-14,Cash,4.6,False,6,2024,3,Mar,1
ORD-11454,CUST-5787,Meera Singh,39,Female,Bhopal,Madhya Pradesh,Central,Gold,Sports,Running Shoes,4,6132.72,0.05,23304.34,2023-01-17,Net Banking,4.1,False,5,2023,1,Jan,1
ORD-10819,CUST-5073,Lakshmi Rao,50,Male,Pune,Maharashtra,West,Silver,Furniture,Sofa,1,39324.09,0.0,39324.09,2023-03-13,UPI,4.7,False,4,2023,3,Mar,1
ORD-11650,CUST-5005,Rohan Bose,35,Female,Indore,Madhya Pradesh,Central,Silver,Books,Business Guide,1,560.7,0.05,532.66,2023-02-28,Credit Card,3.8,False,4,2023,2,Feb,1
ORD-12909,CUST-5424,Lakshmi Tiwari,41,Female,Coimbatore,Tamil Nadu,South,Gold,Electronics,Bluetooth Speaker,2,64315.11,0.2,102904.18,2024-07-27,Debit Card,4.6,False,7,2024,7,Jul,3
ORD-10582,CUST-5665,Geeta Mehta,36,Male,Kochi,Kerala,South,Bronze,Clothing,Sports Shorts,1,5724.8,0.0,5724.8,2024-10-26,Net Banking,4.3,False,4,2024,10,Oct,4
ORD-10175,CUST-5751,Rohan Joshi,21,Female,Amritsar,Punjab,North,Silver,Clothing,Dress,2,4424.38,0.05,8406.32,2023-05-15,Credit Card,3.8,False,4,2023,5,May,2
ORD-11712,CUST-5637,Aditi Kapoor,35,Male,Kochi,Kerala,South,Gold,Furniture,Study Table,3,43803.21,0.15,111698.19,2023-08-20,Cash,4.0,False,8,2023,8,Aug,3
ORD-10430,CUST-5124,Vinod Shah,40,Female,Jabalpur,Madhya Pradesh,Central,Gold,Electronics,Power Bank,2,72446.01750000002,0.25,108669.03,2024-12-06,Cash,4.2,False,6,2024,12,Dec,4
ORD-11507,CUST-5782,Manish Malhotra,38,Female,Chennai,Tamil Nadu,South,Gold,Books,History of India,1,1058.62,0.0,1058.62,2023-04-22,UPI,3.8,False,3,2023,4,Apr,2
ORD-10744,CUST-5092,Harish Sharma,27,Female,Bhubaneswar,Odisha,East,Bronze,Books,Fiction Novel,3,800.5,0.25,1801.12,2024-07-01,Net Banking,4.5,False,4,2024,7,Jul,3
ORD-11362,CUST-5005,Rohan Bose,32,Female,Pune,Maharashtra,West,Bronze,Clothing,Sports Shorts,1,1960.06,0.05,1862.06,2024-05-12,Credit Card,3.4,False,4,2024,5,May,2
ORD-11097,CUST-5258,Swati Reddy,39,Female,Ahmedabad,Gujarat,West,Bronze,Groceries,Rice (5kg),3,182.95,0.15,466.52,2024-09-05,Credit Card,3.4,False,4,2024,9,Sep,3
ORD-10506,CUST-5290,Divya Iyer,32,Female,Nashik,Maharashtra,West,Bronze,Groceries,Atta (10kg),3,236.05,0.2,566.52,2023-04-29,UPI,3.8,False,3,2023,4,Apr,2
ORD-10945,CUST-5062,Manish Bose,23,Male,Amritsar,Punjab,North,Gold,Sports,Jump Rope,2,4576.77,0.15,7780.51,2024-12-08,Credit Card,4.5,False,4,2024,12,Dec,4
ORD-11135,CUST-5665,Geeta Mehta,36,Male,Hyderabad,Telangana,South,Gold,Clothing,Jacket,1,2227.3,0.0,2227.3,2023-10-12,Net Banking,3.7,False,3,2023,10,Oct,4
ORD-11023,CUST-5429,Vinod Nair,18,Female,Ahmedabad,Gujarat,West,Gold,Electronics,Headphones,1,15579.24,0.1,14021.32,2023-04-26,UPI,3.2,False,3,2023,4,Apr,2
ORD-10196,CUST-5560,Riya Kapoor,35,Female,Raipur,Chhattisgarh,Central,Bronze,Groceries,Pulses (1kg),3,163.61,0.1,441.75,2024-10-10,Credit Card,3.8,False,4,2024,10,Oct,4
ORD-12512,CUST-5288,Kunal Kumar,37,Female,Bhopal,Madhya Pradesh,Central,Bronze,Groceries,Pulses (1kg),4,729.87,0.25,2189.61,2023-11-19,UPI,3.7,False,6,2023,11,Nov,4
ORD-10088,CUST-5245,Tarun Nair,31,Male,Surat,Gujarat,West,Bronze,Books,History of India,3,836.96,0.0,2510.88,2023-10-30,UPI,3.3,False,2,2023,10,Oct,4
ORD-11047,CUST-5144,Suresh Gupta,37,Female,Ranchi,Jharkhand,East,Bronze,Sports,Badminton Racket,1,1913.56,0.0,1913.56,2024-07-31,Net Banking,3.8,False,7,2024,7,Jul,3
ORD-12878,CUST-5004,Kunal Tiwari,32,Female,Ahmedabad,Gujarat,West,Bronze,Sports,Cycling Gloves,3,551.97,0.0,1655.91,2023-07-16,Cash,5.0,False,3,2023,7,Jul,3
